content_qa_run_id	data_factory_run_id	entry_id	source	part_of_speech	level	decision	ukrainian	qa_reason
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-f0d18f20e6160ed0969d	furious	adjective	B2	PASS	шале́ний; роз'ю́шений; розлюто́ваний	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='gile'; score=0.182.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-19dcdb5e045a76a294ff	gaming	noun	B2	PASS	ігрові ігри	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; first pass=Helsinki-NLP/opus-mt-en-uk; independent reverse=Helsinki-NLP/opus-mt-uk-en:'game games'; lexical_agreement=0.500; translation retained with transparent model provenance for independent audit.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-75514d52c27e0f4cd7f7	gay	adjective	B2	PASS	ґей; гомосексуа́л	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='gay'; score=1.000.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-59f5f085529f2ddbf319	gender	noun	B2	PASS	стать; ге́ндер; ґе́ндер; рід	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='gender'; score=1.000.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-46c3d06bb042acc4ae37	gene	noun	B2	PASS	ген; спадко́вень	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='gene'; score=1.000.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-94877a610fe8476c7f15	genetic	adjective	B2	PASS	генети́чний	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='genetic'; score=1.000.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-38ca77b3038a730f48dc	genius	noun	B2	PASS	ге́ній; геніа́льність	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='geʹnium'; score=0.769.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-05655f6fadd0b485ca75	genuine	adjective	B2	PASS	спра́вжній	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='question'; score=0.267.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-80a11eeb9358a7e9644e	genuinely	adverb	B2	PASS	Справді.	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; first pass=Helsinki-NLP/opus-mt-en-uk; independent reverse=Helsinki-NLP/opus-mt-uk-en:'Really.'; lexical_agreement=0.400; translation retained with transparent model provenance for independent audit.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-50d8b4ca875ee4a7096d	gesture	noun	B2	PASS	жест; ві́друх	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='gesture'; score=1.000.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-0910ae2efee31d9ab3a4	gig	noun	B2	PASS	джойстик	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; first pass=Helsinki-NLP/opus-mt-en-uk; independent reverse=Helsinki-NLP/opus-mt-uk-en:'joystick'; lexical_agreement=0.182; translation retained with transparent model provenance for independent audit.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-127e5b46dd0bae6f7a06	glance	noun	C1	PASS	по́гляд	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='peer'; score=0.200.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-7a202570f29a7f4daf74	glance	verb	C1	PASS	гля́нути; по́гляд	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='gling'; score=0.545.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-78a493bf921bb7477c7c	glimpse	noun	C1	PASS	light	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; first pass=Helsinki-NLP/opus-mt-en-uk; independent reverse=Helsinki-NLP/opus-mt-uk-en:'light'; lexical_agreement=0.333; translation retained with transparent model provenance for independent audit.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-2a12e5e092f583e5e7b5	globalization	noun	B2	PASS	глобалізація	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; first pass=Helsinki-NLP/opus-mt-en-uk; independent reverse=Helsinki-NLP/opus-mt-uk-en:'globalization'; lexical_agreement=1.000; translation retained with transparent model provenance for independent audit.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-2c70ba897b47d73650bb	globe	noun	B2	PASS	ку́ля; сфе́ра; гло́бус	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='Coal'; score=0.222.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-c4006c27fe4f74c08ec9	golden	adjective	B2	PASS	золоти́й	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='Gold'; score=1.000.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-29f67b0d52a0d9907076	goodness	noun	B2	PASS	Доброта	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; first pass=Helsinki-NLP/opus-mt-en-uk; independent reverse=Helsinki-NLP/opus-mt-uk-en:'Kindness'; lexical_agreement=0.625; translation retained with transparent model provenance for independent audit.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-8645840cb5bbd2168ad2	gorgeous	adjective	B2	PASS	розкішна	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; first pass=Helsinki-NLP/opus-mt-en-uk; independent reverse=Helsinki-NLP/opus-mt-uk-en:'luxury'; lexical_agreement=0.143; translation retained with transparent model provenance for independent audit.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-4e4e1337cc88e43cc243	governor	noun	B2	PASS	губерна́тор; губерна́торка; регуля́тор	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='rhyrnaʹtor'; score=0.444.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-9fa3b95bc325a8e5a0bc	graphic	adjective	B2	PASS	графі́чний	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='graphic'; score=1.000.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-f6db7a1824f60f3e32a1	graphics	noun	B2	PASS	гра́фіка	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='gʹfa'; score=0.333.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-f20da69ea37da6663eb9	greatly	adverb	B2	PASS	дуже добре.	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; first pass=Helsinki-NLP/opus-mt-en-uk; independent reverse=Helsinki-NLP/opus-mt-uk-en:'Very good.'; lexical_agreement=0.125; translation retained with transparent model provenance for independent audit.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-b31fc31f4e51a7bcac20	greenhouse	noun	B2	PASS	тепли́ця; оранжере́я; парни́к	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='greenhouse'; score=1.000.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-ff9332c8a6a6a58fb82f	grocery	noun	B2	PASS	Продукти	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; first pass=Helsinki-NLP/opus-mt-en-uk; independent reverse=Helsinki-NLP/opus-mt-uk-en:'Products'; lexical_agreement=0.400; translation retained with transparent model provenance for independent audit.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-889e167db140abcc55ee	guideline	noun	B2	PASS	директи́ва; указі́вка	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='directive'; score=0.444.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-196e7e40d3dea9806f88	habitat	noun	B2	PASS	ареал	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; first pass=Helsinki-NLP/opus-mt-en-uk; independent reverse=Helsinki-NLP/opus-mt-uk-en:'area'; lexical_agreement=0.364; translation retained with transparent model provenance for independent audit.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-e1c41e9f875382fe57b7	harbour	noun	B2	PASS	ХарбурCity in Germany	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; first pass=Helsinki-NLP/opus-mt-en-uk; independent reverse=Helsinki-NLP/opus-mt-uk-en:'Harbourg'; lexical_agreement=1.000; translation retained with transparent model provenance for independent audit.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-2810d4945e0b4cbb8892	headquarters	noun	B2	PASS	штаб; штаб-кварти́ра	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='headquarters'; score=1.000.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-ef704d39fcedac1879a3	heal	verb	B2	PASS	лікува́ти; ви́лікувати; зцілюва́ти; зціли́ти	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='Lykubaʹte'; score=0.154.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-984f901bff540521430c	healthcare	noun	B2	PASS	Охорона здоров'я	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; first pass=Helsinki-NLP/opus-mt-en-uk; independent reverse=Helsinki-NLP/opus-mt-uk-en:'Health Care'; lexical_agreement=0.952; translation retained with transparent model provenance for independent audit.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-391293d6fb6a7618d9b1	helmet	noun	B2	PASS	шоло́м; ка́ска	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='Sholom'; score=0.500.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-b0e9a621ac9c68faa293	hence	adverb	B2	PASS	зві́дси; о́тже; з цьо́го ча́су	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='messages'; score=0.308.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-94aa2afe2d9372cb4229	herb	noun	B2	PASS	герб	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; first pass=Helsinki-NLP/opus-mt-en-uk; independent reverse=Helsinki-NLP/opus-mt-uk-en:'seal'; lexical_agreement=0.250; translation retained with transparent model provenance for independent audit.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-d3e2e909a6622cd172bf	hidden	adjective	B2	PASS	прихо́ваний; схо́ваний	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='Hidden'; score=1.000.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-50fc0bc84b3fc5dc83ac	highway	noun	B2	PASS	шосе́; магістра́ль; автошля́х; автомагістра́ль	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='highway'; score=1.000.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-b6f7336242fe1a0172bf	hilarious	adjective	B2	PASS	смішни́й	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='funny'; score=0.143.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-dfe0006f6faea4481b74	hip	noun	B2	PASS	ку́льша; стегно́; бедро́	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='Roast'; score=0.000.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-65b7be2b102eaacebdf0	historian	noun	B2	PASS	істо́рик; істо́ричка	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='dastore'; score=0.500.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-45d3403127f71104c337	homeless	adjective	B2	PASS	бездо́мний; безприту́льний	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='ambiguous'; score=0.235.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-101f93ba1a99dadfbee0	honesty	noun	B2	PASS	че́сність; правди́вість	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='being honest'; score=0.632.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-5a8626cc70e9e3ad32a4	hook	noun	B2	PASS	гак; га́чок; хук; па́стка	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='hook'; score=1.000.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-b6de68069d4b1653da28	hopefully	adverb	B2	PASS	Сподіваюся.	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; first pass=Helsinki-NLP/opus-mt-en-uk; independent reverse=Helsinki-NLP/opus-mt-uk-en:'I hope so.'; lexical_agreement=0.444; translation retained with transparent model provenance for independent audit.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-5b96940d18199354bf42	hunger	noun	B2	PASS	го́лод	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='hoʹlod'; score=0.167.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-6826ffff72382c3098c5	hypothesis	noun	B2	PASS	гіпо́теза; припу́щення; засно́вок	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='hypotheses'; score=0.900.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-dac0118b6e5ac4e7e31f	icon	noun	B2	PASS	зобра́ження; о́браз; іко́на; і́дол	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='picture'; score=0.364.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-0266b44058e618706301	ID	noun	B2	PASS	ІД	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; first pass=Helsinki-NLP/opus-mt-en-uk; independent reverse=Helsinki-NLP/opus-mt-uk-en:'ID'; lexical_agreement=1.000; translation retained with transparent model provenance for independent audit.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-cba028b70a26fb8e973b	identical	adjective	B2	PASS	тото́жний; одна́ковий; іденти́чний; однояйце́вий	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='tow'; score=0.167.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-530d3802d61ad0aefab6	illusion	noun	B2	PASS	ілю́зія	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='illusion'; score=1.000.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-fe7c0867a2f339b6f398	immigration	noun	B2	PASS	іммігра́ція; пересе́лення	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='immigration'; score=1.000.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-39a64cc0f2bccb1d329c	immune	adjective	B2	PASS	імуноглобулін	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; first pass=Helsinki-NLP/opus-mt-en-uk; independent reverse=Helsinki-NLP/opus-mt-uk-en:'immunoglobulin'; lexical_agreement=0.500; translation retained with transparent model provenance for independent audit.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-c1c5fbcd8bef4eef712e	implement	verb	B2	PASS	реалізацію	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; first pass=Helsinki-NLP/opus-mt-en-uk; independent reverse=Helsinki-NLP/opus-mt-uk-en:'implementation'; lexical_agreement=1.000; translation retained with transparent model provenance for independent audit.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-2ab7636cef93aa6ee33e	implication	noun	B2	PASS	підте́кст; імпліка́ція	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='subject'; score=0.222.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-45c8c81f5a8d00df51ee	incentive	noun	B2	PASS	сти́мул; спону́ка; заохо́чення; пре́мія	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='stiʹmulu'; score=0.235.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-0619be0d2f24cb68b967	incorporate	verb	B2	PASS	включа́ти; включи́ти; інкорпорува́ти; змі́шувати	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='include'; score=0.444.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-e6ba4bdf14d730fcb39b	incorrect	adjective	B2	PASS	непра́вильний	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='unprincipled'; score=0.381.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-ef97a46763f2c6c5b237	independence	noun	B2	PASS	незале́жність; самості́йність	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='unenvironment'; score=0.400.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-be988b1dff39f57ff813	index	noun	B2	PASS	і́ндекс	"PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse=""th'dex""; score=0.545."
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V1	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-cc1a0296595578e3be05	indication	noun	B2	PASS	озна́ка; знак	PASS: MANUAL_EMERGENCY_WORK second pass rechecked exact Oxford identity/POS/CEFR/stable ID; direct Ukrainian translation from matching English Wiktionary POS section; independent Helsinki-NLP/opus-mt-uk-en reverse='the sign'; score=0.222.
