entry_id	source	part_of_speech	level	status	ukrainian	official_source	source_check	data_factory_run_id	content_qa_run_id	qa_reason
ox5000-0dffd09878151b2d113b	editorial	adjective	B2	verified	редакційна	https://www.oxfordlearnersdictionaries.com/us/definition/english/editorial_1	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=1704; definition_path=/us/definition/english/editorial_1; stable_id=PASS; exact_definition='connected with the task of preparing something such as a newspaper, a book or a television or radio programme, to be published or broadcast'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='connected with the task of preparing something such as a newspaper, a book or a television or radio programme, to be published or broadcast'; candidate='редакційна'; reverse='editorial'; lexical=1.000; candidate_definition_similarity=0.510; reverse_definition_similarity=0.457; lexical-form/POS/role/source-grounded checks PASS.
ox5000-2fe3e13b6adf5d961d3c	elegant	adjective	B2	verified	елегантний	https://www.oxfordlearnersdictionaries.com/us/definition/english/elegant	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=1737; definition_path=/us/definition/english/elegant; stable_id=PASS; exact_definition='attractive and showing a good sense of style'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='attractive and showing a good sense of style'; candidate='елегантний'; reverse='elegant'; lexical=1.000; candidate_definition_similarity=0.636; reverse_definition_similarity=0.535; lexical-form/POS/role/source-grounded checks PASS.
ox5000-ee093cc46d1da14394f0	empire	noun	B2	verified	імперія	https://www.oxfordlearnersdictionaries.com/us/definition/english/empire	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=1767; definition_path=/us/definition/english/empire; stable_id=PASS; exact_definition='a group of countries or states that are controlled by one leader or government'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a group of countries or states that are controlled by one leader or government'; candidate='імперія'; reverse='empire'; lexical=1.000; candidate_definition_similarity=0.521; reverse_definition_similarity=0.523; lexical-form/POS/role/source-grounded checks PASS.
ox5000-9ef7efb306accd10f03f	envelope	noun	B2	verified	конверт	https://www.oxfordlearnersdictionaries.com/us/definition/english/envelope	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=1831; definition_path=/us/definition/english/envelope; stable_id=PASS; exact_definition='a flat paper container used for sending letters in, with a part that you stick down to close it'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a flat paper container used for sending letters in, with a part that you stick down to close it'; candidate='конверт'; reverse='envelope'; lexical=1.000; candidate_definition_similarity=0.604; reverse_definition_similarity=0.610; lexical-form/POS/role/source-grounded checks PASS.
ox5000-bedeed830a30bd59f7b8	equivalent	adjective	B2	verified	еквівалентний	https://www.oxfordlearnersdictionaries.com/us/definition/english/equivalent_2	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=1844; definition_path=/us/definition/english/equivalent_2; stable_id=PASS; exact_definition='equal in value, amount, meaning, importance, etc.'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='equal in value, amount, meaning, importance, etc.'; candidate='еквівалентний'; reverse='equivalent'; lexical=1.000; candidate_definition_similarity=0.436; reverse_definition_similarity=0.453; lexical-form/POS/role/source-grounded checks PASS.
ox5000-b5fe4ca0cb57767b5696	ethnic	adjective	B2	verified	етні́чний	https://www.oxfordlearnersdictionaries.com/us/definition/english/ethnic_1	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=1866; definition_path=/us/definition/english/ethnic_1; stable_id=PASS; exact_definition='connected with or belonging to a group of people that share a cultural tradition'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='connected with or belonging to a group of people that share a cultural tradition'; candidate='етні́чний'; reverse='ethnic'; lexical=1.000; candidate_definition_similarity=0.479; reverse_definition_similarity=0.426; lexical-form/POS/role/source-grounded checks PASS.
ox5000-c10da450920e83775e89	evolution	noun	B2	verified	еволю́ція	https://www.oxfordlearnersdictionaries.com/us/definition/english/evolution	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=1888; definition_path=/us/definition/english/evolution; stable_id=PASS; exact_definition='the slow steady development of plants, animals, etc. during the history of the earth, as they adapt to changes in their environment'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='the slow steady development of plants, animals, etc. during the history of the earth, as they adapt to changes in their environment'; candidate='еволю́ція'; reverse='evolution'; lexical=1.000; candidate_definition_similarity=0.484; reverse_definition_similarity=0.496; lexical-form/POS/role/source-grounded checks PASS.
ox5000-19adc9708cbcd84850ba	exit	noun	B2	verified	ви́їзд	https://www.oxfordlearnersdictionaries.com/us/definition/english/exit_1	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=1932; definition_path=/us/definition/english/exit_1; stable_id=PASS; exact_definition='a way out of a public building or vehicle'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a way out of a public building or vehicle'; candidate='ви́їзд'; reverse='exit'; lexical=1.000; candidate_definition_similarity=0.536; reverse_definition_similarity=0.491; lexical-form/POS/role/source-grounded checks PASS.
ox5000-0f7caa6befc952d04c09	fabric	noun	B2	verified	тканина	https://www.oxfordlearnersdictionaries.com/us/definition/english/fabric	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=1989; definition_path=/us/definition/english/fabric; stable_id=PASS; exact_definition='material made by weaving wool, cotton, silk, etc., used for making clothes, curtains, etc. and for covering furniture'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='material made by weaving wool, cotton, silk, etc., used for making clothes, curtains, etc. and for covering furniture'; candidate='тканина'; reverse='fabric'; lexical=1.000; candidate_definition_similarity=0.708; reverse_definition_similarity=0.683; lexical-form/POS/role/source-grounded checks PASS.
ox5000-8f0a5905b743e6145587	forecast	noun	B2	verified	прогноз	https://www.oxfordlearnersdictionaries.com/us/definition/english/forecast_1	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=2183; definition_path=/us/definition/english/forecast_1; stable_id=PASS; exact_definition='a statement about what will happen in the future, based on information that is available now'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a statement about what will happen in the future, based on information that is available now'; candidate='прогноз'; reverse='forecast'; lexical=1.000; candidate_definition_similarity=0.487; reverse_definition_similarity=0.456; lexical-form/POS/role/source-grounded checks PASS.
ox5000-99537d5150d0cdb742b2	formula	noun	C1	verified	формула	https://www.oxfordlearnersdictionaries.com/us/definition/english/formula	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=2200; definition_path=/us/definition/english/formula; stable_id=PASS; exact_definition='a series of letters, numbers or symbols that represent a rule or law'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a series of letters, numbers or symbols that represent a rule or law'; candidate='формула'; reverse='formula'; lexical=1.000; candidate_definition_similarity=0.500; reverse_definition_similarity=0.449; lexical-form/POS/role/source-grounded checks PASS.
ox5000-51f9239c5d82f1daf597	forum	noun	B2	verified	форум	https://www.oxfordlearnersdictionaries.com/us/definition/english/forum	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=2208; definition_path=/us/definition/english/forum; stable_id=PASS; exact_definition='an event or medium where people can exchange opinions and ideas on a particular issue; a meeting organized for this purpose'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='an event or medium where people can exchange opinions and ideas on a particular issue; a meeting organized for this purpose'; candidate='форум'; reverse='Forum'; lexical=1.000; candidate_definition_similarity=0.520; reverse_definition_similarity=0.542; lexical-form/POS/role/source-grounded checks PASS.
ox5000-01eabf8856766ebc8e63	founder	noun	B2	verified	засновник	https://www.oxfordlearnersdictionaries.com/us/definition/english/founder_1	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=2215; definition_path=/us/definition/english/founder_1; stable_id=PASS; exact_definition='a person who starts an organization, institution, etc. or causes something to be built'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a person who starts an organization, institution, etc. or causes something to be built'; candidate='засновник'; reverse='founder'; lexical=1.000; candidate_definition_similarity=0.530; reverse_definition_similarity=0.515; lexical-form/POS/role/source-grounded checks PASS.
ox5000-1bc4348190f7b6ca8ea3	fraction	noun	B2	verified	дріб	https://www.oxfordlearnersdictionaries.com/us/definition/english/fraction	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=2219; definition_path=/us/definition/english/fraction; stable_id=PASS; exact_definition='a small part or amount of something'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a small part or amount of something'; candidate='дріб'; reverse='fraction'; lexical=1.000; candidate_definition_similarity=0.578; reverse_definition_similarity=0.537; lexical-form/POS/role/source-grounded checks PASS.
ox5000-29bed3900aea762df21c	fragment	noun	B2	verified	фрагмент	https://www.oxfordlearnersdictionaries.com/us/definition/english/fragment_1	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=2221; definition_path=/us/definition/english/fragment_1; stable_id=PASS; exact_definition='a small part of something that has broken off or comes from something larger'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a small part of something that has broken off or comes from something larger'; candidate='фрагмент'; reverse='fragment'; lexical=1.000; candidate_definition_similarity=0.485; reverse_definition_similarity=0.448; lexical-form/POS/role/source-grounded checks PASS.
ox5000-46c3d06bb042acc4ae37	gene	noun	B2	verified	ген	https://www.oxfordlearnersdictionaries.com/us/definition/english/gene_1	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=2304; definition_path=/us/definition/english/gene_1; stable_id=PASS; exact_definition='a unit inside a cell that controls a particular quality in a living thing that has been passed on from its parents'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a unit inside a cell that controls a particular quality in a living thing that has been passed on from its parents'; candidate='ген'; reverse='gene'; lexical=1.000; candidate_definition_similarity=0.454; reverse_definition_similarity=0.426; lexical-form/POS/role/source-grounded checks PASS.
ox5000-94877a610fe8476c7f15	genetic	adjective	B2	verified	генети́чний	https://www.oxfordlearnersdictionaries.com/us/definition/english/genetic	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=2311; definition_path=/us/definition/english/genetic; stable_id=PASS; exact_definition='connected with genes (= the units in the cells of a living thing that control its physical characteristics) or genetics (= the study of genes )'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='connected with genes (= the units in the cells of a living thing that control its physical characteristics) or genetics (= the study of genes )'; candidate='генети́чний'; reverse='genetic'; lexical=1.000; candidate_definition_similarity=0.610; reverse_definition_similarity=0.569; lexical-form/POS/role/source-grounded checks PASS.
ox5000-38ca77b3038a730f48dc	genius	noun	B2	verified	геній	https://www.oxfordlearnersdictionaries.com/us/definition/english/genius_1	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=2312; definition_path=/us/definition/english/genius_1; stable_id=PASS; exact_definition='unusually great intelligence, skill or artistic ability'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='unusually great intelligence, skill or artistic ability'; candidate='геній'; reverse='genius'; lexical=1.000; candidate_definition_similarity=0.578; reverse_definition_similarity=0.546; lexical-form/POS/role/source-grounded checks PASS.
ox5000-50d8b4ca875ee4a7096d	gesture	noun	B2	verified	жест	https://www.oxfordlearnersdictionaries.com/us/definition/english/gesture_1	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=2320; definition_path=/us/definition/english/gesture_1; stable_id=PASS; exact_definition='a movement that you make with your hands, your head or your face to show a particular meaning'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a movement that you make with your hands, your head or your face to show a particular meaning'; candidate='жест'; reverse='gesture'; lexical=1.000; candidate_definition_similarity=0.563; reverse_definition_similarity=0.550; lexical-form/POS/role/source-grounded checks PASS.
ox5000-2a12e5e092f583e5e7b5	globalization	noun	B2	verified	глобалізація	https://www.oxfordlearnersdictionaries.com/us/definition/english/globalization	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=2336; definition_path=/us/definition/english/globalization; stable_id=PASS; exact_definition='the fact that different cultures and economic systems around the world are becoming connected and similar to each other because of the influence of large multinational companies and of improved communication'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='the fact that different cultures and economic systems around the world are becoming connected and similar to each other because of the influence of large multinational companies and of improved communication'; candidate='глобалізація'; reverse='globalization'; lexical=1.000; candidate_definition_similarity=0.540; reverse_definition_similarity=0.533; lexical-form/POS/role/source-grounded checks PASS.
ox5000-2c70ba897b47d73650bb	globe	noun	B2	verified	глобус	https://www.oxfordlearnersdictionaries.com/us/definition/english/globe	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=2337; definition_path=/us/definition/english/globe; stable_id=PASS; exact_definition='the world (used especially to emphasize its size)'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='the world (used especially to emphasize its size)'; candidate='глобус'; reverse='globe'; lexical=1.000; candidate_definition_similarity=0.477; reverse_definition_similarity=0.573; lexical-form/POS/role/source-grounded checks PASS.
ox5000-4e4e1337cc88e43cc243	governor	noun	B2	verified	губернатор	https://www.oxfordlearnersdictionaries.com/us/definition/english/governor	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=2359; definition_path=/us/definition/english/governor; stable_id=PASS; exact_definition='a person who is the official head of a country or region that is governed by another country'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a person who is the official head of a country or region that is governed by another country'; candidate='губернатор'; reverse='governor'; lexical=1.000; candidate_definition_similarity=0.504; reverse_definition_similarity=0.516; lexical-form/POS/role/source-grounded checks PASS.
ox5000-50fc0bc84b3fc5dc83ac	highway	noun	B2	verified	шосе́	https://www.oxfordlearnersdictionaries.com/us/definition/english/highway	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=2521; definition_path=/us/definition/english/highway; stable_id=PASS; exact_definition='a main road for travelling long distances, especially one connecting and going through cities and towns'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a main road for travelling long distances, especially one connecting and going through cities and towns'; candidate='шосе́'; reverse='highway'; lexical=1.000; candidate_definition_similarity=0.594; reverse_definition_similarity=0.586; lexical-form/POS/role/source-grounded checks PASS.
ox5000-65b7be2b102eaacebdf0	historian	noun	B2	verified	історик	https://www.oxfordlearnersdictionaries.com/us/definition/english/historian	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=2533; definition_path=/us/definition/english/historian; stable_id=PASS; exact_definition='a person who studies or writes about history; an expert in history'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a person who studies or writes about history; an expert in history'; candidate='історик'; reverse='historian'; lexical=1.000; candidate_definition_similarity=0.722; reverse_definition_similarity=0.698; lexical-form/POS/role/source-grounded checks PASS.
ox5000-45d3403127f71104c337	homeless	adjective	B2	verified	бездомний	https://www.oxfordlearnersdictionaries.com/us/definition/english/homeless	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=2551; definition_path=/us/definition/english/homeless; stable_id=PASS; exact_definition='having no home, and therefore typically living on the streets'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='having no home, and therefore typically living on the streets'; candidate='бездомний'; reverse='homeless'; lexical=1.000; candidate_definition_similarity=0.577; reverse_definition_similarity=0.562; lexical-form/POS/role/source-grounded checks PASS.
ox5000-101f93ba1a99dadfbee0	honesty	noun	B2	verified	чесність	https://www.oxfordlearnersdictionaries.com/us/definition/english/honesty	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=2554; definition_path=/us/definition/english/honesty; stable_id=PASS; exact_definition='the quality of being honest'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='the quality of being honest'; candidate='чесність'; reverse='honesty'; lexical=1.000; candidate_definition_similarity=0.825; reverse_definition_similarity=0.821; lexical-form/POS/role/source-grounded checks PASS.
ox5000-dac0118b6e5ac4e7e31f	icon	noun	B2	verified	піктограма	https://www.oxfordlearnersdictionaries.com/us/definition/english/icon	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=2609; definition_path=/us/definition/english/icon; stable_id=PASS; exact_definition='a small symbol on a computer or smartphone screen that represents a program or a file'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a small symbol on a computer or smartphone screen that represents a program or a file'; candidate='піктограма'; reverse='icon'; lexical=1.000; candidate_definition_similarity=0.437; reverse_definition_similarity=0.546; lexical-form/POS/role/source-grounded checks PASS.
ox5000-cba028b70a26fb8e973b	identical	adjective	B2	verified	ідентичний	https://www.oxfordlearnersdictionaries.com/us/definition/english/identical	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=2614; definition_path=/us/definition/english/identical; stable_id=PASS; exact_definition='similar in every detail'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='similar in every detail'; candidate='ідентичний'; reverse='identical'; lexical=1.000; candidate_definition_similarity=0.715; reverse_definition_similarity=0.677; lexical-form/POS/role/source-grounded checks PASS.
ox5000-45c8c81f5a8d00df51ee	incentive	noun	B2	verified	стимул	https://www.oxfordlearnersdictionaries.com/us/definition/english/incentive	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=2668; definition_path=/us/definition/english/incentive; stable_id=PASS; exact_definition='something that encourages you to do something'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='something that encourages you to do something'; candidate='стимул'; reverse='incentive'; lexical=1.000; candidate_definition_similarity=0.562; reverse_definition_similarity=0.437; lexical-form/POS/role/source-grounded checks PASS.
ox5000-ef97a46763f2c6c5b237	independence	noun	B2	verified	незалежність	https://www.oxfordlearnersdictionaries.com/us/definition/english/independence_1	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=2687; definition_path=/us/definition/english/independence_1; stable_id=PASS; exact_definition='freedom from political control by other countries'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='freedom from political control by other countries'; candidate='незалежність'; reverse='Independence'; lexical=1.000; candidate_definition_similarity=0.522; reverse_definition_similarity=0.513; lexical-form/POS/role/source-grounded checks PASS.
ox5000-f0ae610ae73d64453087	inflation	noun	B2	verified	інфля́ція	https://www.oxfordlearnersdictionaries.com/us/definition/english/inflation	MANUAL_EMERGENCY_WORK V4 exact Oxford identity; source_index=2712; definition_path=/us/definition/english/inflation; stable_id=PASS; exact_definition='a fall in the value of money and a general increase in prices; the rate at which this happens'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation; contextual_definition_candidate_forbidden_as_final=PASS	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	PASS V4: concise lexical equivalent; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a fall in the value of money and a general increase in prices; the rate at which this happens'; candidate='інфля́ція'; reverse='inflation'; lexical=1.000; candidate_definition_similarity=0.573; reverse_definition_similarity=0.571; lexical-form/POS/role/source-grounded checks PASS.
