entry_id	source	part_of_speech	level	official_source	definition_path	exact_definition	selected_candidate	selected_candidate_method	sense_source	sense_gloss	sense_alignment	morphology_evidence	candidate_history	reason
ox5000-ddf683838d0c717cdaa6	rehabilitation	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/rehabilitation	/us/definition/english/rehabilitation	the process of helping somebody to return to a normal, healthy life after they have been in prison or very ill	реабілітація	en_wiktionary_sense_bound_uk_translation	English Wiktionary	process	gloss_definition_similarity=0.231; lexical_overlap=1	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan femn,nomn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'реабілітація';sense_gloss='process';reverse='rehabilitation';glossDef=0.231;candDef=0.650;revDef=0.549;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'реабіліта́ція'->'реабілітація'; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:Oxford definition requires person role but source/reverse role is not independently person-like (rehabilitation) || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'реабілітація';sense_gloss='';reverse='rehabilitation';glossDef=1.000;candDef=0.650;revDef=0.549;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'реабілітація'->'реабілітація'; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:Oxford definition requires person role but source/reverse role is not independently person-like (rehabilitation)	BLOCKED V7: Oxford definition requires person role but source/reverse role is not independently person-like (rehabilitation); exact Oxford definition='the process of helping somebody to return to a normal, healthy life after they have been in prison or very ill'.
ox5000-c75dbfcf2cdc43a6bffd	reign	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/reign_1	/us/definition/english/reign_1	the period during which a king, queen, emperor , etc. rules	царювання	en_wiktionary_sense_bound_uk_translation	English Wiktionary	the period during which a monarch rules	gloss_definition_similarity=0.895; lexical_overlap=3	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan neut,nomn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'панування';sense_gloss='the exercise of sovereign power';reverse='domination';glossDef=0.532;candDef=0.361;revDef=0.415;lex=0.267;morph=V6 Unicode/stress-normalized dictionary lemma 'панува́ння'->'панування'; tag=NOUN,inan neut,nomn; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.532; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'царювання';sense_gloss='the exercise of sovereign power';reverse='kingship';glossDef=0.532;candDef=0.596;revDef=0.553;lex=0.308;morph=V6 Unicode/stress-normalized dictionary lemma 'царюва́ння'->'царювання'; tag=NOUN,inan neut,nomn; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.532; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'правління';sense_gloss='the exercise of sovereign power';reverse='Rule';glossDef=0.532;candDef=0.487;revDef=0.399;lex=0.444;morph=V6 Unicode/stress-normalized dictionary lemma 'правлі́ння'->'правління'; tag=NOUN,inan neut,nomn; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.532; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'панування';sense_gloss='the period during which a monarch rules';reverse='domination';glossDef=0.895;candDef=0.361;revDef=0.415;lex=0.267;morph=V6 Unicode/stress-normalized dictionary lemma 'панува́ння'->'панування'; tag=NOUN,inan neut,nomn; score=1.0000;decision=BLOCKED:V6 candidate-specific Ukrainian lexical evidence missing/ambiguous or lacks exact English lexical mapping || en_wiktionary_sense_bound_uk_translation=>'царювання';sense_gloss='the period during which a monarch rules';reverse='kingship';glossDef=0.895;candDef=0.596;revDef=0.553;lex=0.308;morph=V6 Unicode/stress-normalized dictionary lemma 'царюва́ння'->'царювання'; tag=NOUN,inan neut,nomn; score=1.0000;decision=BLOCKED:V6 candidate-specific Ukrainian lexical evidence missing/ambiguous or lacks exact English lexical mapping || en_wiktionary_sense_bound_uk_translation=>'правління';sense_gloss='the period during which a monarch rules';reverse='Rule';glossDef=0.895;candDef=0.487;revDef=0.399;lex=0.444;morph=V6 Unicode/stress-normalized dictionary lemma 'правлі́ння'->'правління'; tag=NOUN,inan neut,nomn; score=1.0000;decision=BLOCKED:V6 candidate-specific Ukrainian lexical evidence missing/ambiguous or lacks exact English lexical mapping || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'правління';sense_gloss='';reverse='Rule';glossDef=1.000;candDef=0.487;revDef=0.399;lex=0.444;morph=V6 Unicode/stress-normalized dictionary lemma 'правління'->'правління'; tag=NOUN,inan neut,nomn; score=1.0000;decision=BLOCKED:V6 candidate-specific Ukrainian lexical evidence missing/ambiguous or lacks exact English lexical mapping	BLOCKED V7: V6 candidate-specific Ukrainian lexical evidence missing/ambiguous or lacks exact English lexical mapping; exact Oxford definition='the period during which a king, queen, emperor , etc. rules'.
ox5000-7d47951ec14eb266e85b	reign	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/reign_2	/us/definition/english/reign_2	to rule as king, queen, emperor , etc.	царювати	en_wiktionary_sense_bound_uk_translation	English Wiktionary	exercise sovereign power	gloss_definition_similarity=0.593; lexical_overlap=0	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=VERB,impf infn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'панувати';sense_gloss='exercise sovereign power';reverse='master';glossDef=0.593;candDef=0.265;revDef=0.422;lex=0.182;morph=V6 Unicode/stress-normalized dictionary lemma 'панува́ти'->'панувати'; tag=VERB,impf infn; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.593; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'царювати';sense_gloss='exercise sovereign power';reverse='to reign';glossDef=0.593;candDef=0.558;revDef=0.692;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'царюва́ти'->'царювати'; tag=VERB,impf infn; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.593; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'панувати';sense_gloss='be a dominant quality of a place or situation';reverse='master';glossDef=0.285;candDef=0.265;revDef=0.422;lex=0.182;morph=V6 Unicode/stress-normalized dictionary lemma 'панува́ти'->'панувати'; tag=VERB,impf infn; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.285; lexical_overlap=0 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'правління';sense_gloss='';reverse='Rule';glossDef=1.000;candDef=0.494;revDef=0.349;lex=0.444;morph=V6 no Ukrainian morphology parse matching requested POS for 'правління';decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase	BLOCKED V7: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.593; lexical_overlap=0; exact Oxford definition='to rule as king, queen, emperor , etc.'.
ox5000-cc2967651d71a7068ca8	reinforce	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/reinforce	/us/definition/english/reinforce	to make a feeling, an idea, etc. stronger	укріплювати	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=VERB,impf infn; score=1.0000	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'укріплювати';sense_gloss='';reverse='strengthen';glossDef=1.000;candDef=0.412;revDef=0.478;lex=0.421;morph=V6 Unicode/stress-normalized dictionary lemma 'укріплювати'->'укріплювати'; tag=VERB,impf infn; score=1.0000;decision=BLOCKED:semantic role mismatch: Oxford definition requires state, reverse candidate looks generic	BLOCKED V7: semantic role mismatch: Oxford definition requires state, reverse candidate looks generic; exact Oxford definition='to make a feeling, an idea, etc. stronger'.
ox5000-cb8f971d89616d8fc057	rejection	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/rejection	/us/definition/english/rejection	the act of refusing to accept or consider something	відмова	en_wiktionary_sense_bound_uk_translation	English Wiktionary	act of rejecting	gloss_definition_similarity=0.846; lexical_overlap=1	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan femn,nomn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'відмова';sense_gloss='act of rejecting';reverse='refusal';glossDef=0.846;candDef=0.523;revDef=0.633;lex=0.250;morph=V6 Unicode/stress-normalized dictionary lemma 'відмо́ва'->'відмова'; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:semantic role mismatch: Oxford definition requires process, reverse candidate looks generic || en_wiktionary_sense_bound_uk_translation=>'відхилення';sense_gloss='act of rejecting';reverse='deviation';glossDef=0.846;candDef=0.419;revDef=0.244;lex=0.556;morph=V6 Unicode/stress-normalized dictionary lemma 'відхи́лення'->'відхилення'; tag=NOUN,inan neut,nomn; score=1.0000;decision=BLOCKED:candidate has contradictory definition support despite sense-bound source || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'відлуння';sense_gloss='';reverse='echo';glossDef=1.000;candDef=0.345;revDef=0.113;lex=0.462;morph=V6 Unicode/stress-normalized dictionary lemma 'відлуння'->'відлуння'; tag=NOUN,inan neut,nomn; score=1.0000;decision=BLOCKED:semantic role mismatch: Oxford definition requires process, reverse candidate looks generic	BLOCKED V7: semantic role mismatch: Oxford definition requires process, reverse candidate looks generic; exact Oxford definition='the act of refusing to accept or consider something'.
ox5000-647655f1ee5e1d3ecef4	relevance	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/relevance	/us/definition/english/relevance	a close connection with the subject you are discussing or the situation you are in	доступність	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan femn,nomn; score=1.0000	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'доступність';sense_gloss='';reverse='accessibility';glossDef=1.000;candDef=0.208;revDef=0.173;lex=0.273;morph=V6 Unicode/stress-normalized dictionary lemma 'Доступність'->'доступність'; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V7: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='a close connection with the subject you are discussing or the situation you are in'.
ox5000-f803ff8677e60cca35f4	reliability	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/reliability	/us/definition/english/reliability	the quality of being able to be trusted to do what somebody wants or needs	надійність	en_wiktionary_sense_bound_uk_translation	English Wiktionary	quality of being reliable	gloss_definition_similarity=0.594; lexical_overlap=1	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan femn,nomn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'надійність';sense_gloss='quality of being reliable';reverse='reliability';glossDef=0.594;candDef=0.563;revDef=0.314;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'наді́йність'->'надійність'; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:Oxford definition requires person role but source/reverse role is not independently person-like (reliability) || en_wiktionary_sense_bound_uk_translation=>'точність';sense_gloss='quality of a measurement';reverse='precision';glossDef=0.285;candDef=0.221;revDef=0.139;lex=0.400;morph=V6 Unicode/stress-normalized dictionary lemma 'то́чність'->'точність'; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks process || en_wiktionary_sense_bound_uk_translation=>'докладність';sense_gloss='quality of a measurement';reverse='precision';glossDef=0.285;candDef=0.315;revDef=0.139;lex=0.400;morph=V6 Unicode/stress-normalized dictionary lemma 'докла́дність'->'докладність'; tag=NOUN,femn,inan nomn; score=1.0000;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks process || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'надійність';sense_gloss='';reverse='reliability';glossDef=1.000;candDef=0.563;revDef=0.314;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'надійність'->'надійність'; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:Oxford definition requires person role but source/reverse role is not independently person-like (reliability)	BLOCKED V7: Oxford definition requires person role but source/reverse role is not independently person-like (reliability); exact Oxford definition='the quality of being able to be trusted to do what somebody wants or needs'.
ox5000-302058e7a3d7857fa595	relieve	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/relieve	/us/definition/english/relieve	to remove or reduce an unpleasant feeling or pain	увімкнути	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=VERB,perf infn; score=1.0000	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'увімкнути';sense_gloss='';reverse='enable';glossDef=1.000;candDef=0.338;revDef=0.279;lex=0.462;morph=V6 Unicode/stress-normalized dictionary lemma 'увімкнути'->'увімкнути'; tag=VERB,perf infn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V7: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='to remove or reduce an unpleasant feeling or pain'.
ox5000-b992f758262a990feb46	relieved	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/relieved	/us/definition/english/relieved	feeling happy because something unpleasant has stopped or has not happened; showing this	з' єднання	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	adjective candidate has no plausible Ukrainian adjective morphology	"Helsinki-NLP/opus-mt-en-uk_surface_candidate=>""з' єднання"";sense_gloss='';reverse='connection';glossDef=1.000;candDef=0.285;revDef=0.129;lex=0.222;morph=V6 genuine multiword value retained; stress marks removed before tokenization;decision=BLOCKED:adjective candidate has no plausible Ukrainian adjective morphology"	BLOCKED V7: adjective candidate has no plausible Ukrainian adjective morphology; exact Oxford definition='feeling happy because something unpleasant has stopped or has not happened; showing this'.
ox5000-30e4fdf929282bee2e41	reluctant	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/reluctant	/us/definition/english/reluctant	hesitating before doing something because you do not want to do it or because you are not sure that it is the right thing to do	неохочий	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=ADJF masc,nomn; score=1.0000	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'неохочий';sense_gloss='';reverse='unwilling';glossDef=1.000;candDef=0.366;revDef=0.317;lex=0.222;morph=V6 Unicode/stress-normalized dictionary lemma 'неохоче'->'неохочий'; tag=ADJF neut,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V7: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='hesitating before doing something because you do not want to do it or because you are not sure that it is the right thing to do'.
ox5000-ad3d9b9fbe9bfc9922d4	remainder	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/remainder_1	/us/definition/english/remainder_1	the people, things or time that remain	решта	en_wiktionary_sense_bound_uk_translation	English Wiktionary	what remains after some has been removed	gloss_definition_similarity=0.365; lexical_overlap=0	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan femn,nomn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'залишок';sense_gloss='what remains after some has been removed';reverse='remainder';glossDef=0.365;candDef=0.374;revDef=0.376;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'за́лишок'->'залишок'; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.365; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'решта';sense_gloss='what remains after some has been removed';reverse='others';glossDef=0.365;candDef=0.454;revDef=0.428;lex=0.267;morph=V6 Unicode/stress-normalized dictionary lemma 'ре́шта'->'решта'; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.365; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'остача';sense_gloss='what remains after some has been removed';reverse='remainder';glossDef=0.365;candDef=0.478;revDef=0.376;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'оста́ча'->'остача'; tag=NOUN,femn,inan nomn; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.365; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'лишок';sense_gloss='what remains after some has been removed';reverse='dash';glossDef=0.365;candDef=0.375;revDef=0.153;lex=0.154;morph=V6 Unicode/stress-normalized dictionary lemma 'ли́шок'->'лишок'; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.365; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'остача';sense_gloss='mathematics: amount left over after repeatedly subtracting the divisor';reverse='remainder';glossDef=0.147;candDef=0.478;revDef=0.376;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'оста́ча'->'остача'; tag=NOUN,femn,inan nomn; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.147; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'різниця';sense_gloss='mathematics: number left over after a simple subtraction';reverse='difference';glossDef=0.162;candDef=0.355;revDef=0.232;lex=0.421;morph=V6 Unicode/stress-normalized dictionary lemma 'різни́ця'->'різниця'; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.162; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'решта';sense_gloss='items left unsold and subject to reduction in price';reverse='others';glossDef=0.152;candDef=0.454;revDef=0.428;lex=0.267;morph=V6 Unicode/stress-normalized dictionary lemma 'ре́шта'->'решта'; tag=NOUN,inan femn,nomn; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.152; lexical_overlap=0 || en_wiktionary_sense_bound_uk_translation=>'рештка';sense_gloss='items left unsold and subject to reduction in price';reverse='contaminant';glossDef=0.152;candDef=0.421;revDef=0.039;lex=0.300;morph=V6 Unicode/stress-normalized dictionary lemma 'ре́штки'->'рештка'; tag=NOUN,inan femn,gent; score=1.0000;decision=BLOCKED:sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.152; lexical_overlap=0 || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'залишок';sense_gloss='';reverse='remainder';glossDef=1.000;candDef=0.374;revDef=0.376;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'залишок'->'залишок'; tag=NOUN,inan masc,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V7: sense-specific Wiktionary gloss does not align with exact Oxford definition; gloss_similarity=0.365; lexical_overlap=0; exact Oxford definition='the people, things or time that remain'.
ox5000-eaf9c9c29dc9134fdc06	remains	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/remains	/us/definition/english/remains	the parts of something that are left after the other parts have been used, eaten, removed, etc.	останок	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan masc,nomn; score=1.0000	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'останок';sense_gloss='';reverse='remnant';glossDef=1.000;candDef=0.390;revDef=0.298;lex=0.714;morph=V6 Unicode/stress-normalized dictionary lemma 'останки'->'останок'; tag=NOUN,inan plur,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V7: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='the parts of something that are left after the other parts have been used, eaten, removed, etc.'.
ox5000-c5cf348853a28d5a4697	remarkable	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/remarkable	/us/definition/english/remarkable	unusual or surprising in a way that causes people to take notice	надзвичайний	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=ADJF,compb masc,nomn; score=1.0000	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'надзвичайний';sense_gloss='';reverse='extraordinary';glossDef=1.000;candDef=0.343;revDef=0.366;lex=0.261;morph=V6 Unicode/stress-normalized dictionary lemma 'надзвичайне'->'надзвичайний'; tag=ADJF,compb neut,nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V7: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='unusual or surprising in a way that causes people to take notice'.
ox5000-7d9c7f501d331eeb13b1	remarkably	adverb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/remarkably	/us/definition/english/remarkably	in a way that is unusual or surprising and causes people to take notice	дивовижно	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=ADVB,compb; score=1.0000	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'дивовижно';sense_gloss='';reverse='Amazing.';glossDef=1.000;candDef=0.253;revDef=0.229;lex=0.235;morph=V6 Unicode/stress-normalized dictionary lemma 'Дивовижно'->'дивовижно'; tag=ADVB,compb; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V7: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='in a way that is unusual or surprising and causes people to take notice'.
ox5000-7a422dddafa973b3ef5b	remedy	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/remedy_1	/us/definition/english/remedy_1	a way of dealing with or improving an unpleasant or difficult situation	ліки	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,plur,Pltm,inan nomn; score=1.0000	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'ліки';sense_gloss='';reverse='medicine';glossDef=1.000;candDef=0.332;revDef=0.303;lex=0.429;morph=V6 Unicode/stress-normalized dictionary lemma 'ліки'->'ліки'; tag=NOUN,plur,Pltm,inan nomn; score=1.0000;decision=BLOCKED:surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value	BLOCKED V7: surface MT is candidate generation only; no independent sense-specific bilingual confirmation for this lexical value; exact Oxford definition='a way of dealing with or improving an unpleasant or difficult situation'.
ox5000-2d10dd4cc44f2dc69524	reminder	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/reminder	/us/definition/english/reminder	something that makes you think about or remember somebody/something, that you have forgotten or would like to forget	пригадування	en_wiktionary_sense_bound_uk_translation	English Wiktionary	something that reminds	gloss_definition_similarity=0.691; lexical_overlap=0	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan neut,nomn; score=1.0000	en_wiktionary_sense_bound_uk_translation=>'нагадування';sense_gloss='something that reminds';reverse='alarm';glossDef=0.691;candDef=0.398;revDef=0.216;lex=0.308;morph=V6 Unicode/stress-normalized dictionary lemma 'нага́дування'->'нагадування'; tag=NOUN,inan neut,nomn; score=1.0000;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || en_wiktionary_sense_bound_uk_translation=>'нагад';sense_gloss='something that reminds';reverse='reminder';glossDef=0.691;candDef=0.403;revDef=0.412;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'нага́д'->'нагад'; tag=NOUN,anim masc; score=0.5000;decision=BLOCKED:sense-bound bilingual confirmation did not survive alignment gate || en_wiktionary_sense_bound_uk_translation=>'пригадування';sense_gloss='something that reminds';reverse='reminder';glossDef=0.691;candDef=0.516;revDef=0.412;lex=1.000;morph=V6 Unicode/stress-normalized dictionary lemma 'прига́дування'->'пригадування'; tag=NOUN,inan neut,nomn; score=1.0000;decision=BLOCKED:sense-bound bilingual confirmation did not survive alignment gate || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'нагадування';sense_gloss='';reverse='alarm';glossDef=1.000;candDef=0.398;revDef=0.216;lex=0.308;morph=V6 Unicode/stress-normalized dictionary lemma 'нагадування'->'нагадування'; tag=NOUN,inan neut,nomn; score=1.0000;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic	BLOCKED V7: sense-bound bilingual confirmation did not survive alignment gate; exact Oxford definition='something that makes you think about or remember somebody/something, that you have forgotten or would like to forget'.
ox5000-b3b931657b2f20d42654	removal	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/removal	/us/definition/english/removal	the act of taking somebody/something away from a particular place	вилучення	Helsinki-NLP/opus-mt-en-uk_surface_candidate			gloss_definition_similarity=1.000; lexical_overlap=0	V6 pymorphy3 uk canonical lemma PASS after Unicode/stress normalization; tag=NOUN,inan neut,nomn; score=1.0000	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'вилучення';sense_gloss='';reverse='delete';glossDef=1.000;candDef=0.346;revDef=0.347;lex=0.308;morph=V6 Unicode/stress-normalized dictionary lemma 'вилучення'->'вилучення'; tag=NOUN,inan neut,nomn; score=1.0000;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic	BLOCKED V7: semantic role mismatch: Oxford definition requires person, reverse candidate looks generic; exact Oxford definition='the act of taking somebody/something away from a particular place'.
