entry_id	source	part_of_speech	level	official_source	definition_path	exact_definition	selected_candidate	selected_candidate_method	candidate_history	reason
ox5000-4933941ca6507b1fe891	diversity	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/diversity	/us/definition/english/diversity	a range of many people or things that are very different from each other	різномані́тність	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'різномані́тність';reverse='varyingi·oma·niʹa';lex=0.154;candDef=0.548;revDef=0.274;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'різноманітність';reverse='Variation';lex=0.222;candDef=0.548;revDef=0.383;decision=BLOCKED:surface MT candidate does not back-translate to the exact English lexical identity	BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a range of many people or things that are very different from each other'; candidate='різномані́тність'; reverse='varyingi·oma·niʹa'; lexical=0.154; candidate_definition_similarity=0.548; reverse_definition_similarity=0.274.
ox5000-b660b49beb0bdf43c376	divorce	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/divorce_2	/us/definition/english/divorce_2	to end your marriage to somebody legally	розлучи́ти	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'розлуча́ти';reverse='Divorce';lex=1.000;candDef=0.214;revDef=0.550;decision=BLOCKED:Oxford definition requires person role but source/reverse role is not independently person-like (divorce) || en_wiktionary_matching_pos_uk_translation=>'розлучи́ти';reverse='Divorce';lex=1.000;candDef=0.584;revDef=0.550;decision=BLOCKED:Oxford definition requires person role but source/reverse role is not independently person-like (divorce) || en_wiktionary_matching_pos_uk_translation=>'розлуча́тися';reverse='Divorce';lex=1.000;candDef=0.592;revDef=0.550;decision=BLOCKED:Oxford definition requires person role but source/reverse role is not independently person-like (divorce) || en_wiktionary_matching_pos_uk_translation=>'розлучи́тися';reverse='Divorce';lex=1.000;candDef=0.588;revDef=0.550;decision=BLOCKED:Oxford definition requires person role but source/reverse role is not independently person-like (divorce) || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'розлучення';reverse='divorce';lex=1.000;candDef=0.565;revDef=0.553;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase	BLOCKED V4: Oxford definition requires person role but source/reverse role is not independently person-like (divorce); method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to end your marriage to somebody legally'; candidate='розлучи́ти'; reverse='Divorce'; lexical=1.000; candidate_definition_similarity=0.584; reverse_definition_similarity=0.550.
ox5000-55e604d6e26994b92541	dominant	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/dominant	/us/definition/english/dominant	more important, powerful or easy to notice than other things	домінант	Helsinki-NLP/opus-mt-en-uk_surface_candidate	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'домінант';reverse='dominant';lex=1.000;candDef=0.321;revDef=0.301;decision=BLOCKED:adjective candidate has no plausible Ukrainian adjective morphology	BLOCKED V4: adjective candidate has no plausible Ukrainian adjective morphology; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='more important, powerful or easy to notice than other things'; candidate='домінант'; reverse='dominant'; lexical=1.000; candidate_definition_similarity=0.321; reverse_definition_similarity=0.301.
ox5000-33b32b3d1d0304f7c6cf	donation	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/donation	/us/definition/english/donation	something that is given to a person or an organization such as a charity, in order to help them; the act of giving something in this way	дар	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'поже́ртва';reverse='yellow';lex=0.143;candDef=0.235;revDef=0.057;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || en_wiktionary_matching_pos_uk_translation=>'поже́ртвування';reverse='Abnegation';lex=0.667;candDef=0.345;revDef=0.223;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks process || en_wiktionary_matching_pos_uk_translation=>'дар';reverse='gift';lex=0.167;candDef=0.528;revDef=0.462;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'Пожертва';reverse='Donations';lex=1.000;candDef=0.662;revDef=0.641;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic	BLOCKED V4: semantic role mismatch: Oxford definition requires person, reverse candidate looks generic; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='something that is given to a person or an organization such as a charity, in order to help them; the act of giving something in this way'; candidate='дар'; reverse='gift'; lexical=0.167; candidate_definition_similarity=0.528; reverse_definition_similarity=0.462.
ox5000-d5832386f841cb656fdd	dot	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/dot_1	/us/definition/english/dot_1	a small round mark, especially one that is printed	ця́тка	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'кра́пка';reverse='crotch';lex=0.444;candDef=0.435;revDef=0.319;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || en_wiktionary_matching_pos_uk_translation=>'то́чка';reverse='toucan';lex=0.222;candDef=0.430;revDef=0.219;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || en_wiktionary_matching_pos_uk_translation=>'ця́тка';reverse='point';lex=0.500;candDef=0.458;revDef=0.334;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || en_wiktionary_matching_pos_uk_translation=>'дот';reverse='tot';lex=0.667;candDef=0.501;revDef=0.278;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'крапка';reverse='dot';lex=1.000;candDef=0.398;revDef=0.425;decision=BLOCKED:surface MT candidate lacks two-sided exact-definition support	BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a small round mark, especially one that is printed'; candidate='ця́тка'; reverse='point'; lexical=0.500; candidate_definition_similarity=0.458; reverse_definition_similarity=0.334.
ox5000-b73b2ba3671d7892c96a	downtown	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/downtown_2	/us/definition/english/downtown_2	in, towards or typical of the centre of a city, especially its main business area	центр	Helsinki-NLP/opus-mt-en-uk_surface_candidate	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'центр';reverse='center';lex=0.286;candDef=0.483;revDef=0.528;decision=BLOCKED:adjective candidate has no plausible Ukrainian adjective morphology	BLOCKED V4: adjective candidate has no plausible Ukrainian adjective morphology; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='in, towards or typical of the centre of a city, especially its main business area'; candidate='центр'; reverse='center'; lexical=0.286; candidate_definition_similarity=0.483; reverse_definition_similarity=0.528.
ox5000-b43793232b19c48ccb87	downtown	adverb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/downtown_1	/us/definition/english/downtown_1	in or towards the centre of a city, especially its main business area	центр	Helsinki-NLP/opus-mt-en-uk_surface_candidate	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'центр';reverse='center';lex=0.286;candDef=0.463;revDef=0.510;decision=BLOCKED:surface MT candidate does not back-translate to the exact English lexical identity	BLOCKED V4: surface MT candidate does not back-translate to the exact English lexical identity; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='in or towards the centre of a city, especially its main business area'; candidate='центр'; reverse='center'; lexical=0.286; candidate_definition_similarity=0.463; reverse_definition_similarity=0.510.
ox5000-ec48035f7d2c76a494d0	downtown	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/downtown_3	/us/definition/english/downtown_3	the centre of a city, especially its main business area	середмі́стя	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'середмі́стя';reverse='medium';lex=0.143;candDef=0.190;revDef=0.115;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'центр';reverse='center';lex=0.286;candDef=0.474;revDef=0.522;decision=BLOCKED:surface MT candidate does not back-translate to the exact English lexical identity	BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='the centre of a city, especially its main business area'; candidate='середмі́стя'; reverse='medium'; lexical=0.143; candidate_definition_similarity=0.190; reverse_definition_similarity=0.115.
ox5000-3f076cc2e24ceeab0e19	dramatically	adverb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/dramatically	/us/definition/english/dramatically	very suddenly and to a very great and often surprising degree	драматично	Helsinki-NLP/opus-mt-en-uk_surface_candidate	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'драматично';reverse='dramatic';lex=1.000;candDef=0.562;revDef=0.498;decision=BLOCKED:surface MT candidate does not back-translate to the exact English lexical identity	BLOCKED V4: surface MT candidate does not back-translate to the exact English lexical identity; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='very suddenly and to a very great and often surprising degree'; candidate='драматично'; reverse='dramatic'; lexical=1.000; candidate_definition_similarity=0.562; reverse_definition_similarity=0.498.
ox5000-315c08663012957ec8b3	dull	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/dull_1	/us/definition/english/dull_1	not interesting or exciting	тупи́й	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'тупи́й';reverse='dumbie.';lex=0.400;candDef=0.345;revDef=0.392;decision=BLOCKED:adjective candidate has no plausible Ukrainian adjective morphology || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'тьмяний';reverse='faint';lex=0.000;candDef=0.343;revDef=0.249;decision=BLOCKED:surface MT candidate does not back-translate to the exact English lexical identity	BLOCKED V4: adjective candidate has no plausible Ukrainian adjective morphology; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='not interesting or exciting'; candidate='тупи́й'; reverse='dumbie.'; lexical=0.400; candidate_definition_similarity=0.345; reverse_definition_similarity=0.392.
ox5000-c6dc877cf05d2ddfc872	dump	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/dump_1	/us/definition/english/dump_1	to get rid of something you do not want, especially in a place that is not suitable	демпінгувати	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'демпінгувати';reverse='demapping';lex=0.462;candDef=0.358;revDef=0.194;decision=BLOCKED:semantic role mismatch: Oxford definition requires place, reverse candidate looks process || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'дамп';reverse='dump';lex=1.000;candDef=0.106;revDef=0.275;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase	BLOCKED V4: semantic role mismatch: Oxford definition requires place, reverse candidate looks process; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to get rid of something you do not want, especially in a place that is not suitable'; candidate='демпінгувати'; reverse='demapping'; lexical=0.462; candidate_definition_similarity=0.358; reverse_definition_similarity=0.194.
ox5000-ef71bf152c656a55a7d0	dynamic	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/dynamic_1	/us/definition/english/dynamic_1	having a lot of energy and a strong personality	динамі́чний	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'динамі́чний';reverse='dynamic';lex=1.000;candDef=0.271;revDef=0.207;decision=BLOCKED:Wiktionary lexical candidate lacks two-sided exact-definition support || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'динамічна';reverse='dynamic';lex=1.000;candDef=0.280;revDef=0.207;decision=BLOCKED:surface MT candidate lacks two-sided exact-definition support	BLOCKED V4: Wiktionary lexical candidate lacks two-sided exact-definition support; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='having a lot of energy and a strong personality'; candidate='динамі́чний'; reverse='dynamic'; lexical=1.000; candidate_definition_similarity=0.271; reverse_definition_similarity=0.207.
ox5000-ca7f9728fd25d9f579b4	economics	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/economics	/us/definition/english/economics	the study of how a society organizes its money, trade and industry	еконо́міка	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'еконо́міка';reverse='Economy';lex=0.750;candDef=0.309;revDef=0.546;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'Економіка';reverse='Economy';lex=0.750;candDef=0.591;revDef=0.546;decision=BLOCKED:surface MT candidate does not back-translate to the exact English lexical identity	BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='the study of how a society organizes its money, trade and industry'; candidate='еконо́міка'; reverse='Economy'; lexical=0.750; candidate_definition_similarity=0.309; reverse_definition_similarity=0.546.
ox5000-0f9b904543c55dfc5a83	efficiently	adverb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/efficiently	/us/definition/english/efficiently	in a good and careful way, with no waste of time, money or energy	ефективно	Helsinki-NLP/opus-mt-en-uk_surface_candidate	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'ефективно';reverse='effective';lex=0.500;candDef=0.532;revDef=0.475;decision=BLOCKED:surface MT candidate does not back-translate to the exact English lexical identity	BLOCKED V4: surface MT candidate does not back-translate to the exact English lexical identity; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='in a good and careful way, with no waste of time, money or energy'; candidate='ефективно'; reverse='effective'; lexical=0.500; candidate_definition_similarity=0.532; reverse_definition_similarity=0.475.
ox5000-5c9a079bb10c55b83870	elbow	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/elbow_1	/us/definition/english/elbow_1	the joint between the upper and lower parts of the arm where it bends in the middle	лі́коть	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'лі́коть';reverse='liʹco';lex=0.400;candDef=0.272;revDef=0.140;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'лікоть';reverse='elbow';lex=1.000;candDef=0.262;revDef=0.742;decision=BLOCKED:surface MT candidate lacks two-sided exact-definition support	BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='the joint between the upper and lower parts of the arm where it bends in the middle'; candidate='лі́коть'; reverse='liʹco'; lexical=0.400; candidate_definition_similarity=0.272; reverse_definition_similarity=0.140.
ox5000-c3007be8ab4931bb3d62	electronics	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/electronics	/us/definition/english/electronics	the branch of science and technology that studies electric currents in electronic equipment	електро́ніка	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'електро́ніка';reverse='electronic';lex=1.000;candDef=0.712;revDef=0.647;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'електроніка';reverse='electronic';lex=1.000;candDef=0.624;revDef=0.647;decision=BLOCKED:surface MT candidate does not back-translate to the exact English lexical identity	BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='the branch of science and technology that studies electric currents in electronic equipment'; candidate='електро́ніка'; reverse='electronic'; lexical=1.000; candidate_definition_similarity=0.712; reverse_definition_similarity=0.647.
ox5000-c051d0b14e7554a2af4d	elementary	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/elementary	/us/definition/english/elementary	in or connected with the first stages of a course of study	елемента́рний	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'елемента́рний';reverse='elementʹ.';lex=1.000;candDef=0.226;revDef=0.073;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'елементарний';reverse='elementary';lex=1.000;candDef=0.333;revDef=0.388;decision=BLOCKED:surface MT candidate lacks two-sided exact-definition support	BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='in or connected with the first stages of a course of study'; candidate='елемента́рний'; reverse='elementʹ.'; lexical=1.000; candidate_definition_similarity=0.226; reverse_definition_similarity=0.073.
ox5000-5ac94dbba9ae436c39a6	eliminate	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/eliminate	/us/definition/english/eliminate	to remove or get rid of something	знищити	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'ліквідувати';reverse='liquidize';lex=0.444;candDef=0.718;revDef=0.280;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || en_wiktionary_matching_pos_uk_translation=>'знищити';reverse='destroy';lex=0.250;candDef=0.628;revDef=0.543;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'вилучити';reverse='delete';lex=0.533;candDef=0.532;revDef=0.688;decision=BLOCKED:surface MT candidate does not back-translate to the exact English lexical identity	BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to remove or get rid of something'; candidate='знищити'; reverse='destroy'; lexical=0.250; candidate_definition_similarity=0.628; reverse_definition_similarity=0.543.
ox5000-08c78f8c2b7984d83249	embrace	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/embrace_2	/us/definition/english/embrace_2	to put your arms around somebody as a sign of love or friendship	обійня́ти	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'обійма́ти';reverse='hugs';lex=0.000;candDef=0.633;revDef=0.596;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || en_wiktionary_matching_pos_uk_translation=>'обійня́ти';reverse='Hug';lex=0.000;candDef=0.620;revDef=0.629;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || en_wiktionary_matching_pos_uk_translation=>'обніма́ти';reverse='Embalming';lex=0.500;candDef=0.352;revDef=0.176;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks process || en_wiktionary_matching_pos_uk_translation=>'обня́ти';reverse='hugs';lex=0.000;candDef=0.464;revDef=0.596;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'обійми';reverse='hugs';lex=0.000;candDef=0.625;revDef=0.596;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase	BLOCKED V4: semantic role mismatch: Oxford definition requires person, reverse candidate looks generic; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to put your arms around somebody as a sign of love or friendship'; candidate='обійня́ти'; reverse='Hug'; lexical=0.000; candidate_definition_similarity=0.620; reverse_definition_similarity=0.629.
ox5000-bda1ffe3536ced59e99a	emission	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/emission	/us/definition/english/emission	the production or sending out of light, heat, gas, etc.	випромі́нювання	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'ви́кид';reverse='ziggut';lex=0.143;candDef=0.157;revDef=0.223;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || en_wiktionary_matching_pos_uk_translation=>'ви́ділення';reverse='division';lex=0.625;candDef=0.269;revDef=0.087;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || en_wiktionary_matching_pos_uk_translation=>'випромі́нювання';reverse='Radiation';lex=0.471;candDef=0.402;revDef=0.328;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'Випромінювання';reverse='Radiation';lex=0.471;candDef=0.390;revDef=0.328;decision=BLOCKED:surface MT candidate does not back-translate to the exact English lexical identity	BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='the production or sending out of light, heat, gas, etc.'; candidate='випромі́нювання'; reverse='Radiation'; lexical=0.471; candidate_definition_similarity=0.402; reverse_definition_similarity=0.328.
ox5000-240af653d10714d95f2d	emotionally	adverb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/emotionally	/us/definition/english/emotionally	in a way that is connected with people's feelings (= with the emotions)	емоційна	Helsinki-NLP/opus-mt-en-uk_surface_candidate	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'емоційна';reverse='emotional';lex=1.000;candDef=0.670;revDef=0.669;decision=BLOCKED:surface MT candidate does not back-translate to the exact English lexical identity	"BLOCKED V4: surface MT candidate does not back-translate to the exact English lexical identity; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition=""in a way that is connected with people's feelings (= with the emotions)""; candidate='емоційна'; reverse='emotional'; lexical=1.000; candidate_definition_similarity=0.670; reverse_definition_similarity=0.669."
ox5000-31d2c935d6d641420ba1	enjoyable	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/enjoyable	/us/definition/english/enjoyable	giving pleasure	приємно	Helsinki-NLP/opus-mt-en-uk_surface_candidate	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'приємно';reverse='pleasure';lex=0.235;candDef=0.655;revDef=0.904;decision=BLOCKED:adjective candidate has no plausible Ukrainian adjective morphology	BLOCKED V4: adjective candidate has no plausible Ukrainian adjective morphology; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='giving pleasure'; candidate='приємно'; reverse='pleasure'; lexical=0.235; candidate_definition_similarity=0.655; reverse_definition_similarity=0.904.
ox5000-f49dfbb082c50aed8b4c	entertaining	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/entertaining	/us/definition/english/entertaining	that you enjoy watching, listening to, doing or experiencing	розважа́льний	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'розважа́льний';reverse='ambiguous';lex=0.286;candDef=0.522;revDef=0.155;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || en_wiktionary_matching_pos_uk_translation=>'заба́вний';reverse='too careful.';lex=0.087;candDef=0.337;revDef=0.062;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'забавний';reverse='funny';lex=0.235;candDef=0.411;revDef=0.318;decision=BLOCKED:surface MT candidate does not back-translate to the exact English lexical identity	BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='that you enjoy watching, listening to, doing or experiencing'; candidate='розважа́льний'; reverse='ambiguous'; lexical=0.286; candidate_definition_similarity=0.522; reverse_definition_similarity=0.155.
ox5000-8a474e14891c7a2f46d6	entrepreneur	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/entrepreneur	/us/definition/english/entrepreneur	a person who makes money by starting or running businesses, especially when this involves taking financial risks	підприє́мець	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'підприє́мець';reverse='slave';lex=0.118;candDef=0.145;revDef=0.046;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || en_wiktionary_matching_pos_uk_translation=>'підприє́мниця';reverse='sub-party';lex=0.095;candDef=0.166;revDef=0.004;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || en_wiktionary_matching_pos_uk_translation=>'антрепрене́р';reverse='Antrepreneur';lex=0.917;candDef=0.035;revDef=0.567;decision=BLOCKED:semantic role mismatch: Oxford definition requires person, reverse candidate looks generic || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'підприємець';reverse='entrepreneur';lex=1.000;candDef=0.594;revDef=0.568;decision=BLOCKED:Oxford definition requires person role but source/reverse role is not independently person-like (entrepreneur)	BLOCKED V4: semantic role mismatch: Oxford definition requires person, reverse candidate looks generic; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a person who makes money by starting or running businesses, especially when this involves taking financial risks'; candidate='підприє́мець'; reverse='slave'; lexical=0.118; candidate_definition_similarity=0.145; reverse_definition_similarity=0.046.
ox5000-69666b6f95ecaf8dceb5	equip	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/equip	/us/definition/english/equip	to provide yourself/somebody/something with the things that are needed for a particular purpose or activity	спорядження	Helsinki-NLP/opus-mt-en-uk_surface_candidate	Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'спорядження';reverse='equipment';lex=1.000;candDef=0.335;revDef=0.213;decision=BLOCKED:verb candidate is not an appropriate Ukrainian infinitive/verb phrase	BLOCKED V4: verb candidate is not an appropriate Ukrainian infinitive/verb phrase; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='to provide yourself/somebody/something with the things that are needed for a particular purpose or activity'; candidate='спорядження'; reverse='equipment'; lexical=1.000; candidate_definition_similarity=0.335; reverse_definition_similarity=0.213.
ox5000-eae218cc17da85168d23	equivalent	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/equivalent_1	/us/definition/english/equivalent_1	a thing, amount, word, etc. that is equal in value, meaning or purpose to something else	відпові́дник	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'відпові́дник';reverse='responder';lex=0.211;candDef=0.243;revDef=0.284;decision=BLOCKED:semantic role mismatch: Oxford definition requires object, reverse candidate looks person || en_wiktionary_matching_pos_uk_translation=>'еквівале́нт';reverse='Exivalt';lex=0.706;candDef=0.238;revDef=0.103;decision=BLOCKED:semantic role mismatch: Oxford definition requires object, reverse candidate looks generic || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'еквівалентний';reverse='equivalent';lex=1.000;candDef=0.376;revDef=0.492;decision=BLOCKED:surface MT candidate lacks two-sided exact-definition support	BLOCKED V4: semantic role mismatch: Oxford definition requires object, reverse candidate looks person; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a thing, amount, word, etc. that is equal in value, meaning or purpose to something else'; candidate='відпові́дник'; reverse='responder'; lexical=0.211; candidate_definition_similarity=0.243; reverse_definition_similarity=0.284.
ox5000-56b353657dba1a61f24a	era	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/era	/us/definition/english/era	a period of time, usually in history, that is different from other periods because of particular characteristics or events	епо́ха	en_wiktionary_matching_pos_uk_translation	en_wiktionary_matching_pos_uk_translation=>'е́ра';reverse='erʹra';lex=0.750;candDef=0.105;revDef=0.030;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || en_wiktionary_matching_pos_uk_translation=>'епо́ха';reverse='epochah';lex=0.400;candDef=0.038;revDef=0.333;decision=BLOCKED:Wiktionary candidate does not back-translate to the exact English lexical identity || Helsinki-NLP/opus-mt-en-uk_surface_candidate=>'rag';reverse='Rag';lex=0.667;candDef=0.121;revDef=0.132;decision=BLOCKED:candidate is not predominantly Ukrainian	BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a period of time, usually in history, that is different from other periods because of particular characteristics or events'; candidate='епо́ха'; reverse='epochah'; lexical=0.400; candidate_definition_similarity=0.038; reverse_definition_similarity=0.333.
