data_factory_run_id	entry_id	source	part_of_speech	level	official_source	source_check	ukrainian_candidate
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-9f9486a0d8382b5782ea	fortunate	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/fortunate	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2204; definition_path=/us/definition/english/fortunate; stable_id_recomputed=PASS; candidate_method=Helsinki-NLP/opus-mt-en-uk_candidate	щастило
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-51f9239c5d82f1daf597	forum	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/forum	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2208; definition_path=/us/definition/english/forum; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	фо́рум
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-fdfbff9a3658ec4c47d7	fossil	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/fossil	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2211; definition_path=/us/definition/english/fossil; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	копа́лина; скам'яні́лість; фосі́лія
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-3826a189ea9ac3d0931e	foundation	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/foundation	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2214; definition_path=/us/definition/english/foundation; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	заснува́ння; фунда́мент; осно́ва; ба́зис
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-01eabf8856766ebc8e63	founder	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/founder_1	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2215; definition_path=/us/definition/english/founder_1; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	засно́вник; засно́вниця; фунда́тор; фунда́торка
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-1bc4348190f7b6ca8ea3	fraction	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/fraction	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2219; definition_path=/us/definition/english/fraction; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	части́на; дріб
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-29bed3900aea762df21c	fragment	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/fragment_1	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2221; definition_path=/us/definition/english/fragment_1; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	шмат; шмато́к; кусо́к; ку́сень
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-8eb2e0b61582abcd29fd	framework	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/framework	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2224; definition_path=/us/definition/english/framework; stable_id_recomputed=PASS; candidate_method=Helsinki-NLP/opus-mt-en-uk_candidate	оболонка
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-d11ee536f206623dd9f9	fraud	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/fraud	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2227; definition_path=/us/definition/english/fraud; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	шахра́йство; шахра́й
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-a2f3332e44595061040d	freely	adverb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/freely	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2232; definition_path=/us/definition/english/freely; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	ві́льно
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-af3d7f706d9de6258253	frequent	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/frequent_1	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2235; definition_path=/us/definition/english/frequent_1; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	ча́стий
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-7d8f5e0b4363007ea90f	fulfil	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/fulfil	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2258; definition_path=/us/definition/english/fulfil; stable_id_recomputed=PASS; candidate_method=Helsinki-NLP/opus-mt-en-uk_candidate	Задоволення
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-842908a0c1db6a162da8	full-time	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/full-time_2	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2260; definition_path=/us/definition/english/full-time_2; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	пості́йна робо́та
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-02b2b92d62fbdb8d9849	full-time	adverb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/full-time_2	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2261; definition_path=/us/definition/english/full-time_2; stable_id_recomputed=PASS; candidate_method=Helsinki-NLP/opus-mt-en-uk_candidate	весь час
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-40c7d5e1dedb6b8d1d14	fundamentally	adverb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/fundamentally	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2271; definition_path=/us/definition/english/fundamentally; stable_id_recomputed=PASS; candidate_method=Helsinki-NLP/opus-mt-en-uk_candidate	фундаментально
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-f0d18f20e6160ed0969d	furious	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/furious	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2277; definition_path=/us/definition/english/furious; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	шале́ний; роз'ю́шений; розлюто́ваний
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-19dcdb5e045a76a294ff	gaming	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/gaming	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2290; definition_path=/us/definition/english/gaming; stable_id_recomputed=PASS; candidate_method=Helsinki-NLP/opus-mt-en-uk_candidate	ігрові ігри
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-75514d52c27e0f4cd7f7	gay	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/gay_1	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2299; definition_path=/us/definition/english/gay_1; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	ґей; гомосексуа́л
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-59f5f085529f2ddbf319	gender	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/gender	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2303; definition_path=/us/definition/english/gender; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	стать; ге́ндер; ґе́ндер; рід
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-46c3d06bb042acc4ae37	gene	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/gene_1	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2304; definition_path=/us/definition/english/gene_1; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	ген; спадко́вень
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-94877a610fe8476c7f15	genetic	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/genetic	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2311; definition_path=/us/definition/english/genetic; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	генети́чний
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-38ca77b3038a730f48dc	genius	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/genius_1	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2312; definition_path=/us/definition/english/genius_1; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	ге́ній; геніа́льність
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-05655f6fadd0b485ca75	genuine	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/genuine	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2317; definition_path=/us/definition/english/genuine; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	спра́вжній
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-80a11eeb9358a7e9644e	genuinely	adverb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/genuinely	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2318; definition_path=/us/definition/english/genuinely; stable_id_recomputed=PASS; candidate_method=Helsinki-NLP/opus-mt-en-uk_candidate	Справді.
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-50d8b4ca875ee4a7096d	gesture	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/gesture_1	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2320; definition_path=/us/definition/english/gesture_1; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	жест; ві́друх
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-0910ae2efee31d9ab3a4	gig	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/gig_1	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2326; definition_path=/us/definition/english/gig_1; stable_id_recomputed=PASS; candidate_method=Helsinki-NLP/opus-mt-en-uk_candidate	джойстик
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-127e5b46dd0bae6f7a06	glance	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/glance_2	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2331; definition_path=/us/definition/english/glance_2; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	по́гляд
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-7a202570f29a7f4daf74	glance	verb	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/glance_1	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2332; definition_path=/us/definition/english/glance_1; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	гля́нути; по́гляд
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-78a493bf921bb7477c7c	glimpse	noun	C1	https://www.oxfordlearnersdictionaries.com/us/definition/english/glimpse_1	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2334; definition_path=/us/definition/english/glimpse_1; stable_id_recomputed=PASS; candidate_method=Helsinki-NLP/opus-mt-en-uk_candidate	light
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-2a12e5e092f583e5e7b5	globalization	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/globalization	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2336; definition_path=/us/definition/english/globalization; stable_id_recomputed=PASS; candidate_method=Helsinki-NLP/opus-mt-en-uk_candidate	глобалізація
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-2c70ba897b47d73650bb	globe	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/globe	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2337; definition_path=/us/definition/english/globe; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	ку́ля; сфе́ра; гло́бус
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-c4006c27fe4f74c08ec9	golden	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/golden	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2347; definition_path=/us/definition/english/golden; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	золоти́й
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-29f67b0d52a0d9907076	goodness	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/goodness	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2353; definition_path=/us/definition/english/goodness; stable_id_recomputed=PASS; candidate_method=Helsinki-NLP/opus-mt-en-uk_candidate	Доброта
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-8645840cb5bbd2168ad2	gorgeous	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/gorgeous	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2355; definition_path=/us/definition/english/gorgeous; stable_id_recomputed=PASS; candidate_method=Helsinki-NLP/opus-mt-en-uk_candidate	розкішна
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-4e4e1337cc88e43cc243	governor	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/governor	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2359; definition_path=/us/definition/english/governor; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	губерна́тор; губерна́торка; регуля́тор
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-9fa3b95bc325a8e5a0bc	graphic	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/graphic_1	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2374; definition_path=/us/definition/english/graphic_1; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	графі́чний
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-f6db7a1824f60f3e32a1	graphics	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/graphics	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2375; definition_path=/us/definition/english/graphics; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	гра́фіка
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-f20da69ea37da6663eb9	greatly	adverb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/greatly	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2384; definition_path=/us/definition/english/greatly; stable_id_recomputed=PASS; candidate_method=Helsinki-NLP/opus-mt-en-uk_candidate	дуже добре.
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-b31fc31f4e51a7bcac20	greenhouse	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/greenhouse	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2387; definition_path=/us/definition/english/greenhouse; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	тепли́ця; оранжере́я; парни́к
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-ff9332c8a6a6a58fb82f	grocery	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/grocery_1	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2398; definition_path=/us/definition/english/grocery_1; stable_id_recomputed=PASS; candidate_method=Helsinki-NLP/opus-mt-en-uk_candidate	Продукти
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-889e167db140abcc55ee	guideline	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/guideline	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2415; definition_path=/us/definition/english/guideline; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	директи́ва; указі́вка
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-196e7e40d3dea9806f88	habitat	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/habitat_1	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2424; definition_path=/us/definition/english/habitat_1; stable_id_recomputed=PASS; candidate_method=Helsinki-NLP/opus-mt-en-uk_candidate	ареал
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-e1c41e9f875382fe57b7	harbour	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/harbour_1	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2448; definition_path=/us/definition/english/harbour_1; stable_id_recomputed=PASS; candidate_method=Helsinki-NLP/opus-mt-en-uk_candidate	ХарбурCity in Germany
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-2810d4945e0b4cbb8892	headquarters	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/headquarters	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2474; definition_path=/us/definition/english/headquarters; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	штаб; штаб-кварти́ра
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-ef704d39fcedac1879a3	heal	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/heal	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2475; definition_path=/us/definition/english/heal; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	лікува́ти; ви́лікувати; зцілюва́ти; зціли́ти
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-984f901bff540521430c	healthcare	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/healthcare	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2477; definition_path=/us/definition/english/healthcare; stable_id_recomputed=PASS; candidate_method=Helsinki-NLP/opus-mt-en-uk_candidate	Охорона здоров'я
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-391293d6fb6a7618d9b1	helmet	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/helmet	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2495; definition_path=/us/definition/english/helmet; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	шоло́м; ка́ска
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-b0e9a621ac9c68faa293	hence	adverb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/hence	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2499; definition_path=/us/definition/english/hence; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	зві́дси; о́тже; з цьо́го ча́су
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-94aa2afe2d9372cb4229	herb	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/herb_1	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2502; definition_path=/us/definition/english/herb_1; stable_id_recomputed=PASS; candidate_method=Helsinki-NLP/opus-mt-en-uk_candidate	герб
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-d3e2e909a6622cd172bf	hidden	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/hidden	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2511; definition_path=/us/definition/english/hidden; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	прихо́ваний; схо́ваний
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-50fc0bc84b3fc5dc83ac	highway	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/highway	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2521; definition_path=/us/definition/english/highway; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	шосе́; магістра́ль; автошля́х; автомагістра́ль
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-b6f7336242fe1a0172bf	hilarious	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/hilarious	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2522; definition_path=/us/definition/english/hilarious; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	смішни́й
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-dfe0006f6faea4481b74	hip	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/hip_1	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2528; definition_path=/us/definition/english/hip_1; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	ку́льша; стегно́; бедро́
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-65b7be2b102eaacebdf0	historian	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/historian	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2533; definition_path=/us/definition/english/historian; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	істо́рик; істо́ричка
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-45d3403127f71104c337	homeless	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/homeless	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2551; definition_path=/us/definition/english/homeless; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	бездо́мний; безприту́льний
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-101f93ba1a99dadfbee0	honesty	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/honesty	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2554; definition_path=/us/definition/english/honesty; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	че́сність; правди́вість
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-5a8626cc70e9e3ad32a4	hook	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/hook_1	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2557; definition_path=/us/definition/english/hook_1; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	гак; га́чок; хук; па́стка
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-b6de68069d4b1653da28	hopefully	adverb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/hopefully	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2562; definition_path=/us/definition/english/hopefully; stable_id_recomputed=PASS; candidate_method=Helsinki-NLP/opus-mt-en-uk_candidate	Сподіваюся.
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-5b96940d18199354bf42	hunger	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/hunger_1	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2592; definition_path=/us/definition/english/hunger_1; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	го́лод
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-6826ffff72382c3098c5	hypothesis	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/hypothesis	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2605; definition_path=/us/definition/english/hypothesis; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	гіпо́теза; припу́щення; засно́вок
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-dac0118b6e5ac4e7e31f	icon	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/icon	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2609; definition_path=/us/definition/english/icon; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	зобра́ження; о́браз; іко́на; і́дол
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-0266b44058e618706301	ID	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/id_2	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2610; definition_path=/us/definition/english/id_2; stable_id_recomputed=PASS; candidate_method=Helsinki-NLP/opus-mt-en-uk_candidate	ІД
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-cba028b70a26fb8e973b	identical	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/identical	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2614; definition_path=/us/definition/english/identical; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	тото́жний; одна́ковий; іденти́чний; однояйце́вий
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-530d3802d61ad0aefab6	illusion	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/illusion	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2627; definition_path=/us/definition/english/illusion; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	ілю́зія
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-fe7c0867a2f339b6f398	immigration	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/immigration	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2639; definition_path=/us/definition/english/immigration; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	іммігра́ція; пересе́лення
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-39a64cc0f2bccb1d329c	immune	adjective	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/immune	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2641; definition_path=/us/definition/english/immune; stable_id_recomputed=PASS; candidate_method=Helsinki-NLP/opus-mt-en-uk_candidate	імуноглобулін
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-c1c5fbcd8bef4eef712e	implement	verb	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/implement_1	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2645; definition_path=/us/definition/english/implement_1; stable_id_recomputed=PASS; candidate_method=Helsinki-NLP/opus-mt-en-uk_candidate	реалізацію
MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V1	ox5000-2ab7636cef93aa6ee33e	implication	noun	B2	https://www.oxfordlearnersdictionaries.com/us/definition/english/implication	MANUAL_EMERGENCY_WORK exact authoritative unaccounted identity; source_index=2647; definition_path=/us/definition/english/implication; stable_id_recomputed=PASS; candidate_method=en_wiktionary_matching_pos_uk_translation	підте́кст; імпліка́ція
